Campagne;Region;Site;Famille;Variete;Num Parcelle;Code Traçabilité;Date;Qté eau (m3)
20/21;GHARB;Jorf El Melha;ORA;ORA13;16040;TR16040;28/08/21;32,7574
20/21;GHARB;Jorf El Melha;ORA;ORA13;16040;TR16040;29/08/21;32,9462
20/21;GHARB;Jorf El Melha;ORA;ORA13;16040;TR16040;30/08/21;32,6944
20/21;GHARB;Jorf El Melha;ORA;ORA13;16040;TR16040;31/08/21;33,6070
20/21;GHARB;Jorf El Melha;ORA;ORA13;16040;TR16040;01/09/21;33,5755
20/21;GHARB;Jorf El Melha;ORA;ORA13;16040;TR16040;02/09/21;27,8485
20/21;GHARB;Jorf El Melha;ORA;ORA13;16040;TR16040;03/09/21;33,4497
20/21;GHARB;Jorf El Melha;ORA;ORA13;16040;TR16040;04/09/21;33,3867
20/21;GHARB;Jorf El Melha;ORA;ORA13;16040;TR16040;05/09/21;33,5126
20/21;GHARB;Jorf El Melha;ORA;ORA13;16040;TR16040;06/09/21;33,1350
20/21;GHARB;Jorf El Melha;ORA;ORA13;16040;TR16040;07/09/21;33,5441
20/21;GHARB;Jorf El Melha;ORA;ORA13;16040;TR16040;08/09/21;33,2923
20/21;GHARB;Jorf El Melha;ORA;ORA13;16040;TR16040;09/09/21;33,0720
20/21;GHARB;Jorf El Melha;ORA;ORA13;16040;TR16040;10/09/21;32,6944
20/21;GHARB;Jorf El Melha;ORA;ORA13;16040;TR16040;11/09/21;32,7259
20/21;GHARB;Jorf El Melha;ORA;ORA13;16040;TR16040;12/09/21;33,0720
20/21;GHARB;Jorf El Melha;ORA;ORA13;16040;TR16040;13/09/21;33,1035
20/21;GHARB;Jorf El Melha;ORA;ORA13;16040;TR16040;14/09/21;33,8273
20/21;GHARB;Jorf El Melha;ORA;ORA13;16040;TR16040;15/09/21;33,2609
20/21;GHARB;Jorf El Melha;ORA;ORA13;16040;TR16040;16/09/21;24,7962
20/21;GHARB;Jorf El Melha;ORA;ORA13;16040;TR16040;17/09/21;24,8276
20/21;GHARB;Jorf El Melha;ORA;ORA13;16040;TR16040;18/09/21;33,2609
20/21;GHARB;Jorf El Melha;ORA;ORA13;16040;TR16040;19/09/21;32,7888
20/21;GHARB;Jorf El Melha;ORA;ORA13;16040;TR16040;20/09/21;32,6000
20/21;GHARB;Jorf El Melha;ORA;ORA13;16040;TR16040;21/09/21;32,8518
20/21;GHARB;Jorf El Melha;ORA;ORA13;16040;TR16040;22/09/21;32,9776
20/21;GHARB;Jorf El Melha;ORA;ORA13;16040;TR16040;23/09/21;25,3940
20/21;GHARB;Jorf El Melha;ORA;ORA13;16040;TR16040;24/09/21;55,1620
20/21;GHARB;Jorf El Melha;ORA;ORA13;16040;TR16040;25/09/21;53,9034
20/21;GHARB;Jorf El Melha;ORA;ORA13;16040;TR16040;26/09/21;43,2674
20/21;GHARB;Jorf El Melha;ORA;ORA13;16040;TR16040;27/09/21;43,0472
20/21;GHARB;Jorf El Melha;ORA;ORA13;16040;TR16040;28/09/21;43,4248
20/21;GHARB;Jorf El Melha;ORA;ORA13;16040;TR16040;29/09/21;43,0157
20/21;GHARB;Jorf El Melha;ORA;ORA13;16040;TR16040;30/09/21;43,1730
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;01/10/20;8,0204
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;02/10/20;8,0204
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;04/10/20;8,0204
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;05/10/20;7,6385
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;06/10/20;8,0204
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;07/10/20;8,0204
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;08/10/20;8,0204
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;09/10/20;8,0204
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;10/10/20;8,0204
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;11/10/20;8,0204
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;12/10/20;8,0204
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;13/10/20;8,0204
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;14/10/20;8,0204
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;15/10/20;7,6385
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;16/10/20;8,0204
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;17/10/20;7,6385
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;18/10/20;8,0204
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;19/10/20;8,0204
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;20/10/20;7,6385
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;25/10/20;8,0204
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;26/10/20;8,0204
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;27/10/20;8,0204
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;29/10/20;8,0204
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;30/10/20;11,8396
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;01/11/20;11,6869
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;03/11/20;7,6767
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;06/11/20;8,0968
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;08/11/20;7,6767
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;09/11/20;7,7912
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;10/11/20;7,6767
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;12/11/20;11,1904
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;15/11/20;11,3049
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;17/11/20;11,3813
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;19/11/20;11,3813
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;20/11/20;7,8294
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;21/11/20;7,7530
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;22/11/20;7,7530
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;23/11/20;7,7530
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;24/11/20;7,7530
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;25/11/20;7,7530
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;04/01/21;12,2216
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;22/02/21;5,0414
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;23/02/21;19,0962
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;25/02/21;21,5405
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;27/02/21;11,1140
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;28/02/21;11,1904
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;01/03/21;7,4475
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;02/03/21;11,7251
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;03/03/21;10,9230
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;04/03/21;11,0758
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;07/03/21;14,5513
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;08/03/21;14,6659
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;09/03/21;11,1904
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;10/03/21;11,2286
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;11/03/21;11,1140
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;13/03/21;5,2705
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;15/03/21;7,6003
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;17/03/21;13,8256
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;19/03/21;33,7239
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;23/03/21;10,6557
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;25/03/21;11,3049
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;28/03/21;7,7149
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;30/03/21;15,0096
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;31/03/21;11,5341
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;01/04/21;14,5895
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;03/04/21;10,5411
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;05/04/21;11,6487
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;06/04/21;8,2114
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;07/04/21;15,3915
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;08/04/21;11,8014
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;09/04/21;11,7251
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;10/04/21;11,5341
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;13/04/21;21,9988
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;16/04/21;14,4749
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;17/04/21;14,2839
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;18/04/21;11,4195
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;20/04/21;11,8778
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;22/04/21;11,4577
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;23/04/21;10,4647
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;24/04/21;7,6003
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;25/04/21;10,4647
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;26/04/21;11,5341
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;28/04/21;10,6175
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;01/05/21;11,4577
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;03/05/21;11,6869
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;05/05/21;15,6207
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;07/05/21;15,6207
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;08/05/21;11,6869
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;11/05/21;15,6589
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;13/05/21;11,5723
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;15/05/21;15,5061
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;16/05/21;15,7353
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;17/05/21;12,4507
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;18/05/21;15,6207
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;19/05/21;8,8606
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;20/05/21;8,8606
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;21/05/21;11,8014
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;22/05/21;8,9752
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;23/05/21;6,0344
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;24/05/21;15,6207
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;26/05/21;15,6207
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;28/05/21;15,4679
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;30/05/21;15,6207
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;01/06/21;11,0758
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;03/06/21;15,5443
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;05/06/21;15,6589
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;06/06/21;15,4679
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;07/06/21;15,3915
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;08/06/21;14,9332
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;09/06/21;15,0478
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;10/06/21;15,0478
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;11/06/21;14,9714
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;12/06/21;14,8568
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;14/06/21;14,6659
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;16/06/21;15,2006
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;18/06/21;11,1140
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;21/06/21;15,2006
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;23/06/21;11,9160
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;24/06/21;15,2388
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;25/06/21;11,3813
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;26/06/21;15,2769
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;27/06/21;11,3049
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;28/06/21;14,8950
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;30/06/21;15,0860
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;01/07/21;11,1522
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;02/07/21;15,1624
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;03/07/21;11,4577
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;04/07/21;15,2006
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;05/07/21;11,1904
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;06/07/21;14,7804
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;07/07/21;11,0758
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;09/07/21;15,0860
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;10/07/21;23,2973
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;11/07/21;20,6621
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;12/07/21;28,5297
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;13/07/21;22,7245
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;14/07/21;14,8186
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;15/07/21;15,2769
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;16/07/21;15,5443
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;17/07/21;15,1624
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;18/07/21;15,6207
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;19/07/21;15,2388
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;20/07/21;15,6971
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;21/07/21;14,8568
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;22/07/21;12,5653
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;23/07/21;15,3915
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;24/07/21;15,6589
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;25/07/21;11,6487
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;26/07/21;11,9160
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;27/07/21;11,7632
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;29/07/21;11,6869
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;03/08/21;11,8778
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;06/08/21;14,4749
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;09/08/21;11,9924
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;12/08/21;15,0096
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;13/08/21;22,7626
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;14/08/21;22,5335
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;15/08/21;22,8390
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;16/08/21;15,7353
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;22/08/21;16,3463
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;26/08/21;17,1484
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;29/08/21;12,5653
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;01/09/21;15,8498
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;05/09/21;15,9262
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;08/09/21;15,6971
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;12/09/21;15,3915
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;14/09/21;15,1242
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;16/09/21;22,1516
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;18/09/21;22,2661
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;20/09/21;22,3043
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;22/09/21;22,4571
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;24/09/21;22,1516
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;25/09/21;15,0478
20/21;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;26/09/21;15,3533
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;01/10/20;502,5000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;02/10/20;575,4000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;03/10/20;578,4000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;04/10/20;578,4000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;05/10/20;554,1000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;06/10/20;472,5000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;07/10/20;489,0000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;08/10/20;530,1000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;09/10/20;537,0000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;10/10/20;661,8000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;11/10/20;530,1000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;12/10/20;532,8000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;13/10/20;518,1000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;14/10/20;507,0000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;15/10/20;421,2000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;16/10/20;495,3000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;17/10/20;698,1000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;18/10/20;682,5000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;19/10/20;683,7000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;20/10/20;624,0000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;21/10/20;695,1000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;22/10/20;725,4000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;23/10/20;655,8000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;24/10/20;775,5000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;25/10/20;696,3000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;26/10/20;726,9000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;27/10/20;157,5000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;28/10/20;756,0000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;29/10/20;726,6000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;30/10/20;702,0000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;31/10/20;666,9000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;01/11/20;677,7000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;02/11/20;628,8000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;03/11/20;663,0000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;04/11/20;637,5000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;05/11/20;693,3000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;06/11/20;615,0000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;07/11/20;674,7000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;08/11/20;669,9000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;09/11/20;659,4000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;10/11/20;671,7000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;11/11/20;598,2000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;12/11/20;774,0000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;13/11/20;247,5000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;14/11/20;833,7000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;15/11/20;574,5000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;16/11/20;547,5000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;17/11/20;658,2000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;18/11/20;628,2000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;19/11/20;617,4000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;20/11/20;613,2000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;21/11/20;603,9000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;22/11/20;608,4000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;23/11/20;612,6000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;24/11/20;630,9000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;25/11/20;513,3000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;26/11/20;456,0000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;27/11/20;582,9000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;28/11/20;587,7000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;29/11/20;593,4000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;30/11/20;601,2000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;01/12/20;785,4000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;02/12/20;487,2000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;03/12/20;595,5000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;04/12/20;621,0000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;05/12/20;565,8000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;06/12/20;676,8000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;07/12/20;608,7000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;08/12/20;582,3000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;09/12/20;525,0000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;10/12/20;621,6000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;11/12/20;709,2000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;12/12/20;690,6000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;13/12/20;629,1000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;14/12/20;694,8000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;15/12/20;663,3000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;16/12/20;889,5000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;17/12/20;847,8000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;18/12/20;748,2000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;19/12/20;974,7000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;21/12/20;1?167,6000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;22/12/20;672,9000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;23/12/20;921,9000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;24/12/20;672,0000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;25/12/20;746,1000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;26/12/20;517,2000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;27/12/20;556,2000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;28/12/20;630,0000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;29/12/20;573,9000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;30/12/20;615,3000
20/21;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;31/12/20;493,2000
