Campagne;Region;Site;Famille;Variete;Num Parcelle;CodeTracabilite;Date Plantation;Date Arrachage;Porte Greffe;Sup Debut Camp;Sup Plantee;Sup Arrachee;Sup Fin Camp;;
20/21;TADLA;Beni Mellal;MAD;MAD1;30011;TR30011;01/06/21;;PG5;0,4000;1,5370;0,0000;1,5370;;
20/21;TADLA;Beni Mellal;MAD;MAD1;30021;TR30021;01/06/21;;PG4;0,4000;1,4170;0,0000;1,4170;;
20/21;TADLA;Beni Mellal;MAD;MAD2;30010;TR30010;01/05/21;;PG4;0,4000;3,6730;0,0000;3,6730;;
20/21;TADLA;Beni Mellal;ORA;ORA2;30030;TR30500;01/05/06;;PG2;6,7459;0,0000;0,0000;6,7459;;
20/21;TADLA;Beni Mellal;ORA;ORA2;30080;TR30500;01/06/08;;PG2;6,7750;0,0000;0,0000;6,7750;;
20/21;TADLA;Beni Mellal;ORA;ORA4;20070;TR20400;01/05/07;;PG2;4,0189;0,0000;0,0000;4,0189;;
20/21;TADLA;Beni Mellal;ORA;ORA4;30040;TR30200;01/05/06;;PG2;7,8103;0,0000;0,0000;7,8103;;
20/21;TADLA;Beni Mellal;ORA;ORA4;30051;TR30200;01/08/08;;PG2;3,8620;0,0000;0,0000;3,8620;;
20/21;TADLA;Beni Mellal;ORA;ORA5;20010;TR20000;31/12/13;;PG2;5,1430;0,0000;0,0000;5,1430;;
20/21;TADLA;Beni Mellal;ORA;ORA5;30041;TR30000;01/08/08;;PG2;2,5690;0,0000;0,0000;2,5690;;
20/21;TADLA;Beni Mellal;ORA;ORA9;30020;TR30300;12/09/19;;PG5;3,6340;0,0000;0,0000;3,6340;;
20/21;TADLA;Beni Mellal;ORA;ORA11;20021;TR20100;01/08/18;;PG5;2,7160;0,0000;0,0000;2,7160;;
20/21;TADLA;Beni Mellal;ORA;ORA11;20050;TR20100;01/08/18;;PG5;3,8409;0,0000;0,0000;3,8409;;
20/21;TADLA;Beni Mellal;SPA;SPA1;10013;TR10013;01/08/18;04/09/30;PG13;1,5610;0,0000;0,0000;1,5610;;
20/21;TADLA;Beni Mellal;SPA;SPA1;40010;TR40010;01/08/18;04/09/30;PG4;0,7230;0,0000;0,0000;0,7230;;
20/21;TADLA;Beni Mellal;SPA;SPA1;40020;TR40020;01/07/20;30/09/26;PG13;0,9640;0,0000;0,0000;0,9640;;
21/22;GHARB;Douar Oued Mahdouma;AF;AF1;11011;TR11011;01/07/05;;PG1;5,3219;0,0000;0,0000;5,3219;;
21/22;GHARB;Douar Oued Mahdouma;AF;AF1;12010;TR12010;01/07/05;;PG2;3,1979;0,0000;0,0000;3,1979;;
21/22;GHARB;Douar Oued Mahdouma;AF;AF1;12020;TR12020;01/07/05;;PG2;7,3516;0,0000;0,0000;7,3516;;
21/22;GHARB;Douar Oued Mahdouma;AF;AF1;12050;TR12050;02/07/09;;PG3;2,0610;0,0000;0,0000;2,0610;;
21/22;GHARB;Douar Oued Mahdouma;AF;AF1;13010;TR13010;04/06/14;;PG2;5,6639;0,0000;0,0000;5,6639;;
21/22;GHARB;Douar Oued Mahdouma;ORA;ORA2;15060;TR15060;02/06/07;01/01/22;PG2;3,0856;0,0000;3,0856;0,4000;;
21/22;GHARB;Douar Oued Mahdouma;ORA;ORA4;14010;TR14010;01/06/05;;PG4;8,8778;0,0000;0,0000;8,8778;;
21/22;GHARB;Rabat;CLA;CLA18;12022;TR12022;01/01/93;;PG5;0,4140;0,0000;0,0000;0,4140;;
21/22;GHARB;Rabat;CLA;CLA18;12062;TR12062;01/01/93;;PG5;0,4069;0,0000;0,0000;0,4069;;
21/22;GHARB;Rabat;CLA;CLA18;12122;TR12122;01/01/93;;PG5;0,4159;0,0000;0,0000;0,4159;;
21/22;GHARB;Rabat;CLA;CLA18;12251;TR12251;01/01/81;;PG5;0,5147;0,0000;0,0000;0,5147;;
21/22;GHARB;Rabat;CLA;CLA18;12252;TR12252;01/01/81;;PG5;0,5310;0,0000;0,0000;0,5310;;
21/22;GHARB;Rabat;CLA;CLA18;12271;TR12271;01/01/75;;PG5;0,4108;0,0000;0,0000;0,4108;;
21/22;GHARB;Chorf Laghouazi;CLA;CLA1;13030;TR11130;01/09/15;30/09/60;PG6;1,7499;0,0000;0,0000;1,7499;;
21/22;GHARB;Chorf Laghouazi;CLA;CLA6;18030;TR11140;20/05/17;;PG6;1,0930;0,0000;0,0000;1,0930;;
21/22;GHARB;Chorf Laghouazi;CLA;CLA12;13010;TR11120;01/08/15;01/11/21;PG6;2,3674;0,0000;2,3674;0,4000;;
21/22;GHARB;Chorf Laghouazi;CLA;CLA14;12010;TR11090;30/07/09;;PG6;3,5341;0,0000;0,0000;3,5341;;
21/22;GHARB;Chorf Laghouazi;CLA;CLA14;12020;TR11100;30/07/09;;PG7;1,6688;0,0000;0,0000;1,6688;;
21/22;GHARB;Chorf Laghouazi;CLA;CLA14;12030;TR11110;20/07/10;;PG6;2,3338;0,0000;0,0000;2,3338;;
21/22;GHARB;Chorf Laghouazi;CLA;CLA14;12040;TR11110;05/06/11;;PG6;5,2713;0,0000;0,0000;5,2713;;
21/22;GHARB;Chorf Laghouazi;ORA;ORA2;17010;TR23070;07/07/10;;PG6;2,6888;0,0000;0,0000;2,6888;;
21/22;GHARB;Chorf Laghouazi;ORA;ORA2;17020;TR23080;20/07/10;;PG4;3,0856;0,0000;0,0000;3,0856;;
21/22;GHARB;Chorf Laghouazi;ORA;ORA2;17030;TR23070;16/07/11;;PG6;5,6047;0,0000;0,0000;5,6047;;
21/22;GHARB;Chorf Laghouazi;ORA;ORA5;17040;TR11070;02/08/18;;PG3;1,6096;0,0000;0,0000;1,6096;;
21/22;GHARB;Chorf Laghouazi;ORA;ORA5;17050;TR11060;01/07/18;;PG3;3,2016;0,0000;0,0000;3,2016;;
21/22;GHARB;Chorf Laghouazi;ORA;ORA6;17060;TR11080;01/08/19;;PG3;2,8853;0,0000;0,0000;2,8853;;
21/22;GHARB;Chorf Laghouazi;ORA;ORA6;17070;TR11080;31/07/19;;PG3;2,3341;0,0000;0,0000;2,3341;;
21/22;GHARB;Chorf Laghouazi;ORA;ORA9;22020;TR11030;31/07/18;;PG1;0,9162;0,0000;0,0000;0,9162;;
21/22;GHARB;Chorf Laghouazi;ORA;ORA9;22030;TR11040;31/07/18;;PG7;1,3900;0,0000;0,0000;1,3900;;
21/22;GHARB;Chorf Laghouazi;ORA;ORA9;22040;TR11040;31/07/18;;PG3;1,8611;0,0000;0,0000;1,8611;;
21/22;GHARB;Chorf Laghouazi;ORA;ORA10;11010;TR11010;03/08/19;;PG4;1,9713;0,0000;0,0000;1,9713;;
21/22;GHARB;Chorf Laghouazi;ORA;ORA10;11020;TR11010;03/08/19;;PG4;2,0730;0,0000;0,0000;2,0730;;
21/22;GHARB;Chorf Laghouazi;ORA;ORA10;11030;TR11020;14/05/20;;PG4;1,0594;0,0000;0,0000;1,0594;;
21/22;GHARB;Chorf Laghouazi;ORA;ORA11;23020;TR23020;01/04/83;;PG5;2,6622;0,0000;0,0000;2,6622;;
21/22;GHARB;Chorf Laghouazi;ORA;ORA11;23060;TR23050;01/04/83;;PG5;3,7687;0,0000;0,0000;3,7687;;
21/22;GHARB;Chorf Laghouazi;ORA;ORA11;23090;TR23050;01/04/84;;PG5;1,6838;0,0000;0,0000;1,6838;;
21/22;GHARB;Chorf Laghouazi;ORA;ORA11;23120;TR23050;01/04/83;;PG5;1,0355;0,0000;0,0000;1,0355;;
21/22;GHARB;Chorf Laghouazi;SPA;SPA1;18010;TR18010;21/07/21;;PG8;1,1350;0,0000;0,0000;1,1350;;
21/22;GHARB;Chorf Laghouazi;SPA;SPA11;19010;TR11050;28/07/18;;PG3;3,4270;0,0000;0,0000;3,4270;;
21/22;GHARB;Chorf Laghouazi;CLA;CLA7;14010;TR11010;30/07/09;;PG7;4,7248;0,0000;0,0000;4,7248;;
21/22;GHARB;Chorf Laghouazi;CLA;CLA14;12010;TR11020;30/07/08;;PG6;1,9072;0,0000;0,0000;1,9072;;
21/22;GHARB;Chorf Laghouazi;CLA;CLA15;13010;TR11040;01/07/08;;PG6;2,8402;0,0000;0,0000;2,8402;;
21/22;GHARB;Chorf Laghouazi;CLA;CLA15;13020;TR11040;01/07/08;;PG6;0,5804;0,0000;0,0000;0,5804;;
21/22;GHARB;Chorf Laghouazi;CLA;CLA16;11010;TR11030;30/07/08;;PG6;0,7019;0,0000;0,0000;0,7019;;
21/22;GHARB;Chorf Laghouazi;CLA;CLA16;11020;TR11030;30/07/08;;PG6;1,8994;0,0000;0,0000;1,8994;;
21/22;GHARB;Chorf Laghouazi;CLA;CLA16;11030;TR11030;30/07/08;;PG6;1,5790;0,0000;0,0000;1,5790;;
21/22;GHARB;Chorf Laghouazi;ORA;ORA11;23010;TR11060;01/05/90;;PG5;3,0396;0,0000;0,0000;3,0396;;
21/22;GHARB;Chorf Laghouazi;ORA;ORA11;23020;TR11060;01/05/91;;PG5;2,2843;0,0000;0,0000;2,2843;;
21/22;GHARB;Chorf Laghouazi;ORA;ORA11;23030;TR11070;01/08/19;;PG6;2,3073;0,0000;0,0000;2,3073;;
21/22;GHARB;Chorf Laghouazi;ORA;ORA11;23040;TR23040;15/07/21;;PG7;2,2122;0,0000;0,0000;2,2122;;
21/22;GHARB;Chorf Laghouazi;ORA;ORA14;22010;TR11080;01/05/87;;PG5;2,4602;0,0000;0,0000;2,4602;;
21/22;GHARB;Chorf Laghouazi;ORA;ORA14;22020;TR11080;01/05/87;;PG5;1,3714;0,0000;0,0000;1,3714;;
21/22;GHARB;Chorf Laghouazi;ORA;ORA14;22030;TR11090;01/08/19;;PG7;1,7644;0,0000;0,0000;1,7644;;
21/22;GHARB;Chorf Laghouazi;SPA;SPA1;15010;TR11050;30/07/09;;PG2;0,7023;0,0000;0,0000;0,7023;;
21/22;GHARB;Ben Mansour;AF;AF1;11240;TR11240;17/05/17;;PG3;2,9800;0,0000;0,0000;2,9800;;
21/22;GHARB;Ben Mansour;CLA;CLA13;11130;TR11130;30/07/08;;PG6;2,4021;0,0000;0,0000;2,4021;;
21/22;GHARB;Ben Mansour;CLA;CLA13;11212;TR11212;30/08/09;;PG6;4,2934;0,0000;0,0000;4,2934;;
21/22;GHARB;Ben Mansour;CLA;CLA14;11211;TR11211;03/07/09;;PG6;2,9787;0,0000;0,0000;2,9787;;
21/22;GHARB;Ben Mansour;CLA;CLA15;11140;TR11140;30/07/09;;PG6;4,3971;0,0000;0,0000;4,3971;;
21/22;GHARB;Ben Mansour;CLA;CLA16;11160;TR11160;20/06/09;;PG6;3,2127;0,0000;0,0000;3,2127;;
21/22;GHARB;Ben Mansour;ORA;ORA2;11170;TR11170;01/07/09;;PG6;5,3828;0,0000;0,0000;5,3828;;
21/22;GHARB;Jorf El Melha;CLA;CLA1;14010;TR14000;01/09/11;30/09/50;PG6;3,7486;0,0000;0,0000;3,7486;;
21/22;GHARB;Jorf El Melha;CLA;CLA1;14020;TR14000;01/09/11;30/09/50;PG6;1,5510;0,0000;0,0000;1,5510;;
21/22;GHARB;Jorf El Melha;CLA;CLA1;17010;TR17010;09/07/19;30/09/50;PG7;5,8072;0,0000;0,0000;5,8072;;
21/22;GHARB;Jorf El Melha;CLA;CLA3;18010;TR18010;24/04/20;30/09/50;PG7;2,0062;0,0000;0,0000;2,0062;;
21/22;GHARB;Jorf El Melha;CLA;CLA6;19010;TR19010;18/07/19;30/09/50;PG7;8,8040;0,0000;0,0000;8,8040;;
21/22;GHARB;Jorf El Melha;CLA;CLA7;13010;TR13000;01/09/11;30/09/50;PG2;6,0154;0,0000;0,0000;6,0154;;
21/22;GHARB;Jorf El Melha;CLA;CLA7;13020;TR13000;01/09/11;30/09/50;PG2;1,0414;0,0000;0,0000;1,0414;;
21/22;GHARB;Jorf El Melha;CLA;CLA7;13030;TR13030;01/07/12;30/09/50;PG6;2,5508;0,0000;0,0000;2,5508;;
21/22;GHARB;Jorf El Melha;CLA;CLA14;11010;TR11000;01/09/11;30/09/50;PG7;7,8863;0,0000;0,0000;7,8863;;
21/22;GHARB;Jorf El Melha;CLA;CLA14;11020;TR11000;01/09/11;30/09/50;PG7;0,8775;0,0000;0,0000;0,8775;;
21/22;GHARB;Jorf El Melha;CLA;CLA15;12010;TR12000;01/09/11;30/09/50;PG6;7,0742;0,0000;0,0000;7,0742;;
21/22;GHARB;Jorf El Melha;CLA;CLA15;12020;TR12000;01/09/11;30/09/50;PG6;1,0411;0,0000;0,0000;1,0411;;
21/22;GHARB;Jorf El Melha;ORA;ORA1;16010;TR16000;31/07/16;30/09/50;PG3;5,1160;0,0000;0,0000;5,1160;;
21/22;GHARB;Jorf El Melha;ORA;ORA1;16060;TR16000;11/08/17;30/09/50;PG3;5,2210;0,0000;0,0000;5,2210;;
21/22;GHARB;Jorf El Melha;ORA;ORA4;21010;TR21010;23/06/21;30/09/50;PG7;2,8720;0,0000;0,0000;2,8720;;
21/22;GHARB;Jorf El Melha;ORA;ORA5;21020;TR21020;23/06/21;30/09/71;PG7;3,3370;0,0000;0,0000;3,3370;;
21/22;GHARB;Jorf El Melha;ORA;ORA6;15010;TR15010;25/07/13;30/09/50;PG2;13,8400;0,0000;0,0000;13,8400;;
21/22;GHARB;Jorf El Melha;ORA;ORA7;16020;TR16020;04/08/16;30/09/50;PG3;0,7510;0,0000;0,0000;0,7510;;
21/22;GHARB;Jorf El Melha;ORA;ORA11;16030;TR16030;31/07/16;30/09/50;PG3;1,8850;0,0000;0,0000;1,8850;;
21/22;GHARB;Jorf El Melha;ORA;ORA12;16050;TR16050;05/08/16;30/09/50;PG3;1,9300;0,0000;0,0000;1,9300;;
21/22;GHARB;Jorf El Melha;ORA;ORA13;16040;TR16040;04/08/16;30/09/50;PG3;1,9120;0,0000;0,0000;1,9120;;
21/22;GHARB;Jorf El Melha;SPA;SPA1;18020;TR18020;01/07/20;30/09/50;PG8;1,4271;0,0000;0,0000;1,4271;;
21/22;HAOUZ;Lalla Takerkoust;AF;AF1;10001;TR21010;01/10/91;30/09/60;PG5;14,7256;0,0000;0,0000;14,7256;;
21/22;HAOUZ;Lalla Takerkoust;AF;AF1;10007;TR22141;01/10/00;01/03/40;PG6;11,8300;0,0000;0,0000;11,8300;;
21/22;HAOUZ;Lalla Takerkoust;AF;AF1;10008;TR22220;01/06/14;01/03/40;PG6;7,8760;0,0000;0,0000;7,8760;;
21/22;HAOUZ;Lalla Takerkoust;AF;AF1;10009;TR21040;01/08/15;01/03/40;PG3;8,5000;0,0000;0,0000;8,5000;;
21/22;HAOUZ;Lalla Takerkoust;AF;AF1;10010;TR30099;01/06/16;01/03/40;PG3;9,4510;0,0000;0,0000;9,4510;;
21/22;HAOUZ;Lalla Takerkoust;AF;AF1;10011;TR30100;01/07/17;01/03/40;PG3;15,9910;0,0000;0,0000;15,9910;;
21/22;HAOUZ;Lalla Takerkoust;AF;AF1;10012;TR30101;01/09/17;01/03/40;PG4;15,4300;0,0000;0,0000;15,4300;;
21/22;HAOUZ;Lalla Takerkoust;AF;AF1;10033;TR22142;01/10/03;01/03/40;PG5;0,7485;0,0000;0,0000;0,7485;;
21/22;HAOUZ;Lalla Takerkoust;AF;AF1;10034;TR31040;01/05/09;01/04/40;PG5;4,5232;0,0000;0,0000;4,5232;;
21/22;HAOUZ;Lalla Takerkoust;AF;AF1;10035;TR22031;01/01/94;01/03/40;PG5;1,6880;0,0000;0,0000;1,6880;;
21/22;HAOUZ;Lalla Takerkoust;AF;AF1;22010;TR22010;01/03/98;01/03/40;PG5;0,7360;0,0000;0,0000;0,7360;;
21/22;HAOUZ;Lalla Takerkoust;AF;AF2;20001;TR14020;01/04/04;01/03/40;PG5;1,0156;0,0000;0,0000;1,0156;;
21/22;HAOUZ;Lalla Takerkoust;AF;AF2;20002;TR14030;28/04/04;14/11/23;PG5;1,3945;0,0000;0,0000;1,3945;;
21/22;HAOUZ;Lalla Takerkoust;AF;AF2;20003;TR14040;28/04/04;01/03/40;PG5;0,9463;0,0000;0,0000;0,9463;;
21/22;HAOUZ;Lalla Takerkoust;AF;AF2;20004;TR12030;28/04/04;14/11/23;PG5;0,7966;0,0000;0,0000;0,7966;;
21/22;HAOUZ;Lalla Takerkoust;AF;AF2;20006;TR14010;22/06/09;01/03/40;PG5;1,4878;0,0000;0,0000;1,4878;;
21/22;HAOUZ;Lalla Takerkoust;ORA;ORA3;20007;TR12020;28/04/74;01/03/40;PG5;0,5782;0,0000;0,0000;0,5782;;
21/22;HAOUZ;Lalla Takerkoust;ORA;ORA3;20008;TR13040;28/04/47;01/03/40;PG5;0,4875;0,0000;0,0000;0,4875;;
21/22;HAOUZ;Lalla Takerkoust;ORA;ORA5;10005;TR32010;01/10/94;01/03/40;PG5;5,0080;0,0000;0,0000;5,0080;;
21/22;HAOUZ;Lalla Takerkoust;ORA;ORA5;10036;TR22034;01/01/94;01/03/40;PG10;0,7138;0,0000;0,0000;0,7138;;
21/22;HAOUZ;Ait Ourir;MAD;MAD3;23010;TR23010;01/07/14;07/06/23;PG4;0,5920;0,0000;0,0000;0,5920;;
21/22;HAOUZ;Ait Ourir;MAD;MAD3;23011;TR23011;01/07/14;07/06/23;PG4;0,5890;0,0000;0,0000;0,5890;;
21/22;HAOUZ;Ait Ourir;MAD;MAD3;23012;TR23012;01/07/14;07/06/23;PG4;0,5920;0,0000;0,0000;0,5920;;
21/22;HAOUZ;Ait Ourir;MAD;MAD3;23013;TR23013;01/07/14;07/06/23;PG4;0,5920;0,0000;0,0000;0,5920;;
21/22;HAOUZ;Ait Ourir;MAD;MAD3;23014;TR23014;01/07/16;07/06/23;PG6;0,5680;0,0000;0,0000;0,5680;;
21/22;HAOUZ;Ait Ourir;MAD;MAD3;23020;TR23020;01/07/14;07/06/23;PG4;0,5560;0,0000;0,0000;0,5560;;
21/22;HAOUZ;Ait Ourir;MAD;MAD3;23021;TR23021;01/07/14;07/06/23;PG4;0,5512;0,0000;0,0000;0,5512;;
21/22;HAOUZ;Ait Ourir;MAD;MAD3;23022;TR23022;01/07/14;07/06/23;PG4;0,5512;0,0000;0,0000;0,5512;;
21/22;HAOUZ;Ait Ourir;MAD;MAD3;23023;TR23023;01/07/14;07/06/23;PG4;0,5560;0,0000;0,0000;0,5560;;
21/22;HAOUZ;Ait Ourir;MAD;MAD3;23024;TR23024;01/07/16;07/06/23;PG6;0,5260;0,0000;0,0000;0,5260;;
21/22;HAOUZ;Ait Ourir;NOA;NOA1;22022;TR22022;30/06/03;07/06/23;PG5;0,4720;0,0000;0,0000;0,4720;;
21/22;HAOUZ;Ait Ourir;NOA;NOA1;22042;TR22042;30/06/03;07/06/23;PG5;0,5110;0,0000;0,0000;0,5110;;
21/22;HAOUZ;Ait Ourir;NOA;NOA1;23040;TR23040;30/06/03;07/06/23;PG5;0,6220;0,0000;0,0000;0,6220;;
21/22;HAOUZ;Ait Ourir;NOA;NOA1;23041;TR23041;30/06/03;07/06/23;PG5;0,5122;0,0000;0,0000;0,5122;;
21/22;HAOUZ;Ait Ourir;NOA;NOA1;23042;TR23042;30/06/03;07/06/23;PG5;0,5038;0,0000;0,0000;0,5038;;
21/22;HAOUZ;Ait Ourir;NOA;NOA1;26020;TR26020;01/07/16;20/02/22;PG6;0,5647;0,0000;0,5647;0,4000;;
21/22;HAOUZ;Ait Ourir;NOA;NOA1;26021;TR26021;01/07/16;20/02/22;PG6;0,7180;0,0000;0,7180;0,4000;;
21/22;HAOUZ;Ait Ourir;NOA;NOA1;26022;TR26022;01/07/16;20/02/22;PG6;0,5530;0,0000;0,5530;0,4000;;
21/22;HAOUZ;Ait Ourir;NOA;NOA1;26023;TR26023;01/07/16;20/02/22;PG6;0,6370;0,0000;0,6370;0,4000;;
21/22;HAOUZ;Ait Ourir;ORA;ORA2;23000 ;TR23000;01/03/14;31/12/22;PG4;0,5824;0,0000;0,0000;0,5824;;
21/22;HAOUZ;Ait Ourir;ORA;ORA2;23001 ;TR23001;01/03/14;31/12/22;PG4;0,5428;0,0000;0,0000;0,5428;;
21/22;HAOUZ;Ait Ourir;ORA;ORA11;22010;TR22010;30/06/85;31/12/22;PG5;0,4810;0,0000;0,0000;0,4810;;
21/22;HAOUZ;Ait Ourir;ORA;ORA11;22011;TR22011;30/06/85;31/12/22;PG5;0,5200;0,0000;0,0000;0,5200;;
21/22;HAOUZ;Ait Ourir;ORA;ORA11;22030;TR22030;30/06/85;31/12/22;PG5;0,4810;0,0000;0,0000;0,4810;;
21/22;HAOUZ;Ait Ourir;ORA;ORA11;22031;TR22031;30/06/85;31/12/22;PG5;0,6286;0,0000;0,0000;0,6286;;
21/22;HAOUZ;Ait Ourir;ORA;ORA11;22032;TR22032;30/06/85;31/12/22;PG5;0,5200;0,0000;0,0000;0,5200;;
21/22;HAOUZ;Ait Ourir;ORA;ORA11;22033;TR22033;30/06/91;31/12/22;PG5;0,5152;0,0000;0,0000;0,5152;;
21/22;HAOUZ;Ait Ourir;ORA;ORA11;22034;TR22034;30/06/91;31/12/22;PG5;0,6718;0,0000;0,0000;0,6718;;
21/22;HAOUZ;Ait Ourir;ORA;ORA11;22035;TR22035;30/06/91;31/12/22;PG5;0,5188;0,0000;0,0000;0,5188;;
21/22;HAOUZ;Ait Ourir;ORA;ORA11;23030;TR23030;30/06/85;;PG5;0,7780;0,0000;0,0000;0,7780;;
21/22;HAOUZ;Ait Ourir;ORA;ORA11;23031;TR23031;30/06/85;31/12/22;PG5;0,6970;0,0000;0,0000;0,6970;;
21/22;HAOUZ;Ait Ourir;ORA;ORA11;23032;TR23032;30/06/85;31/12/22;PG5;0,7000;0,0000;0,0000;0,7000;;
21/22;HAOUZ;Ait Ourir;ORA;ORA11;23033;TR23033;30/06/85;31/12/22;PG5;0,6202;0,0000;0,0000;0,6202;;
21/22;HAOUZ;Ait Ourir;ORA;ORA11;23034;TR23034;30/06/85;31/12/22;PG5;0,6970;0,0000;0,0000;0,6970;;
21/22;HAOUZ;Ait Ourir;ORA;ORA11;23035;TR23035;30/06/85;31/12/22;PG5;0,6520;0,0000;0,0000;0,6520;;
21/22;HAOUZ;Marrakech;AF;AF1;13051;TR13051;20/08/21;;PG7;0,7450;0,0000;0,0000;0,7450;;
21/22;HAOUZ;Marrakech;AF;AF1;13061 ;TR13061;08/08/21;;PG7;0,7690;0,0000;0,0000;0,7690;;
21/22;HAOUZ;Marrakech;AF;AF1;13070;TR13070;08/08/21;;PG7;0,7210;0,0000;0,0000;0,7210;;
21/22;HAOUZ;Marrakech;AF;AF1;13080 ;TR13080;08/08/21;;PG7;1,0300;0,0000;0,0000;1,0300;;
21/22;HAOUZ;Marrakech;AF;AF1;13090;TR13090;08/08/21;;PG7;0,7540;0,0000;0,0000;0,7540;;
21/22;HAOUZ;Marrakech;AF;AF1;13100 ;TR13100;08/08/21;;PG7;0,6040;0,0000;0,0000;0,6040;;
21/22;HAOUZ;Marrakech;AF;AF1;13110 ;TR13110;08/08/21;;PG7;0,6670;0,0000;0,0000;0,6670;;
21/22;HAOUZ;Marrakech;AF;AF1;13120;TR13120;08/08/21;;PG7;0,7810;0,0000;0,0000;0,7810;;
21/22;HAOUZ;Marrakech;AF;AF1;13170;TR13170;08/08/21;;PG7;1,7320;0,0000;0,0000;1,7320;;
21/22;HAOUZ;Marrakech;CLA;CLA8;15060 ;TR11003;30/06/08;21/02/22;PG2;1,0150;0,0000;1,0150;0,4000;;
21/22;HAOUZ;Marrakech;CLA;CLA8;15070 ;TR11003;30/06/08;21/02/22;PG2;0,9550;0,0000;0,9550;0,4000;;
21/22;HAOUZ;Marrakech;CLA;CLA14;12010;TR11402;30/07/08;;PG6;2,0920;0,0000;0,0000;2,0920;;
21/22;HAOUZ;Marrakech;CLA;CLA14;13010;TR11302;30/07/08;;PG6;0,6280;0,0000;0,0000;0,6280;;
21/22;HAOUZ;Marrakech;CLA;CLA14;13130 ;TR11105;30/07/08;;PG4;2,6020;0,0000;0,0000;2,6020;;
21/22;HAOUZ;Marrakech;CLA;CLA15;11050;TR11602;30/06/09;;PG6;0,7435;0,0000;0,0000;0,7435;;
21/22;HAOUZ;Marrakech;CLA;CLA15;11112 ;TR11602;15/06/10;;PG6;1,6060;0,0000;0,0000;1,6060;;
21/22;HAOUZ;Marrakech;CLA;CLA15;12090;TR11501;30/06/09;;PG7;1,0960;0,0000;0,0000;1,0960;;
21/22;HAOUZ;Marrakech;CLA;CLA15;12150;TR11501;30/06/09;;PG7;0,9910;0,0000;0,0000;0,9910;;
21/22;HAOUZ;Marrakech;CLA;CLA15;13150;TR11501;30/06/09;;PG7;1,0210;0,0000;0,0000;1,0210;;
21/22;HAOUZ;Marrakech;CLA;CLA18;11222 ;TR11222;01/07/10;14/03/22;PG8;0,6040;0,0000;0,6040;0,4000;;
21/22;HAOUZ;Marrakech;CLA;CLA18;14031;TR14031;01/07/20;;PG8;0,5200;0,0000;0,0000;0,5200;;
21/22;HAOUZ;Marrakech;CLA;CLA18;14032;TR14032;01/07/20;;PG8;0,7240;0,0000;0,0000;0,7240;;
21/22;HAOUZ;Marrakech;CLA;CLA18;14070;TR14070;01/07/20;;PG8;0,6070;0,0000;0,0000;0,6070;;
21/22;HAOUZ;Marrakech;MAD;MAD2;11221;TR11221;29/04/21;;PG4;1,0870;0,0000;0,0000;1,0870;;
21/22;HAOUZ;Marrakech;MAD;MAD2;11223 ;TR11223;31/03/21;;PG4;2,2330;0,0000;0,0000;2,2330;;
21/22;HAOUZ;Marrakech;MAD;MAD2;12030;TR12030;30/03/21;;PG4;1,8460;0,0000;0,0000;1,8460;;
21/22;HAOUZ;Marrakech;MAD;MAD2;12222 ;TR12222;31/03/21;;PG4;1,5220;0,0000;0,0000;1,5220;;
21/22;HAOUZ;Marrakech;MAD;MAD2;16001;TR16001;03/04/21;;PG4;3,7900;0,0000;0,0000;3,7900;;
21/22;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;30/07/07;;PG2;1,2670;0,0000;0,0000;1,2670;;
21/22;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;30/07/09;;PG7;2,0080;0,0000;0,0000;2,0080;;
21/22;HAOUZ;Marrakech;NOA;NOA1;12060;TR11803;30/07/07;;PG1;1,7830;0,0000;0,0000;1,7830;;
21/22;HAOUZ;Marrakech;NOA;NOA1;12100;TR12002;30/07/09;21/02/22;PG6;1,2580;0,0000;1,2580;0,4000;;
21/22;HAOUZ;Marrakech;NOA;NOA1;12140;TR11901;30/07/09;;PG7;0,9010;0,0000;0,0000;0,9010;;
21/22;HAOUZ;Marrakech;NOA;NOA1;13997;TR12101;01/10/10;;PG7;3,2290;0,0000;0,0000;3,2290;;
21/22;HAOUZ;Marrakech;NOA;NOA1;13998;TR12101;01/10/10;;PG7;1,0000;0,0000;0,0000;1,0000;;
21/22;HAOUZ;Marrakech;NOA;NOA1;13999;TR12101;01/10/10;;PG7;2,0560;0,0000;0,0000;2,0560;;
21/22;HAOUZ;Marrakech;NOA;NOA1;15030;TR11703;30/06/07;14/05/22;PG2;2,1970;0,0000;2,1970;0,4000;;
21/22;HAOUZ;Marrakech;NOA;NOA1;15040 ;TR11703;01/08/07;14/05/22;PG2;1,4080;0,0000;1,4080;0,4000;;
21/22;HAOUZ;Marrakech;NOA;NOA1;15080 ;TR11703;01/08/07;14/05/22;PG2;1,8760;0,0000;1,8760;0,4000;;
21/22;HAOUZ;Marrakech;NOA;NOA1;15090 ;TR11703;01/08/07;14/05/22;PG2;1,0720;0,0000;1,0720;0,4000;;
21/22;HAOUZ;Marrakech;NOA;NOA1;15100 ;TR11703;01/07/07;14/05/22;PG2;1,6930;0,0000;1,6930;0,4000;;
21/22;HAOUZ;Marrakech;NOA;NOA1;15110;TR11703;01/08/07;14/05/22;PG2;0,7000;0,0000;0,7000;0,4000;;
